Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
11,0.0,1.1508,-0.0142,False,False,False,-0.4536,4.7592,-0.2258,-1.2859,-0.1076,1.4738,-0.0561,-0.0504,-0.0696,0.0142,-0.0761,-0.0087,0.4166,0.1800,0.3867,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0733,0.0003,0.0414,-0.0013,0.0167,0.0455,-0.2563,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
12,0.0,1.1509,-0.0133,False,False,False,-0.4545,4.7576,-0.2271,-1.2864,-0.1085,1.4740,0.0126,-0.0548,0.0021,-0.0746,0.0512,0.0307,0.4003,0.1788,0.3880,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0116,-0.0576,0.0008,-0.0743,0.0498,0.0306,-2.5311,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
13,0.0,1.1509,-0.0270,False,False,False,-0.4535,4.7550,-0.2259,-1.2885,-0.1097,1.4762,0.0496,-0.0922,0.0745,-0.0427,-0.1381,0.1093,0.3742,0.1788,0.3880,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0263,-0.0503,0.0392,-0.0239,-0.0717,0.0581,-0.3298,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
14,0.0,1.1507,-0.0034,False,False,False,-0.4528,4.7540,-0.2251,-1.2889,-0.1114,1.4773,0.0016,0.0379,-0.0287,0.0115,0.0229,-0.0457,0.4126,0.1760,0.3883,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0023,0.0356,-0.0276,0.0108,0.0209,-0.0442,2.5647,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
15,0.0,1.1507,-0.0073,False,False,False,-0.4528,4.7540,-0.2251,-1.2889,-0.1114,1.4773,0.0016,0.0379,-0.0287,0.0115,0.0229,-0.0457,0.4126,0.1760,0.3883,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0379,-0.0587,-0.0080,-0.0697,-0.0152,-0.0774,0.9812,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
16,0.0,1.1510,-0.0100,False,False,False,-0.4530,4.7548,-0.2250,-1.2893,-0.1110,1.4763,-0.0229,0.0134,0.0644,-0.0610,-0.0079,-0.0104,0.3965,0.1772,0.3886,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0229,0.0143,0.0639,-0.0608,-0.0074,-0.0113,-1.4930,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
17,0.0,1.1510,-0.0164,False,False,False,-0.4534,4.7551,-0.2238,-1.2905,-0.1112,1.4761,-0.0435,0.0257,0.1224,-0.1160,-0.0150,-0.0198,0.3778,0.1772,0.3886,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0092,0.0759,0.0166,0.0307,0.0595,0.0003,-0.8138,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
18,0.0,1.1510,-0.0029,False,False,False,-0.4534,4.7551,-0.2238,-1.2905,-0.1112,1.4761,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3788,0.1772,0.3886,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0061,0.0467,-0.0218,0.0757,-0.0198,0.0026,0.4738,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
19,0.0,1.1506,-0.0284,False,False,False,-0.4543,4.7535,-0.2258,-1.2902,-0.1097,1.4746,-0.0582,-0.1451,-0.1187,-0.0288,0.1095,-0.1049,0.3281,0.1779,0.3872,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0305,-0.0754,-0.0627,-0.0144,0.0575,-0.0552,-1.8916,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
20,0.0,1.1506,-0.0288,False,False,False,-0.4543,4.7535,-0.2258,-1.2902,-0.1097,1.4746,-0.0582,-0.1451,-0.1187,-0.0288,0.1095,-0.1049,0.3281,0.1779,0.3872,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0126,0.0510,-0.0159,-0.0387,-0.0224,0.0286,-1.4914,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
21,0.0,1.1504,-0.0146,False,False,False,-0.4559,4.7507,-0.2271,-1.2901,-0.1081,1.4738,-0.0787,0.0172,0.0456,0.0463,0.0101,0.0758,0.3447,0.1724,0.3892,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0795,0.0056,0.0439,0.0458,0.0117,0.0744,0.6870,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
22,0.0,1.1504,-0.0099,False,False,False,-0.4566,4.7507,-0.2262,-1.2896,-0.1071,1.4752,0.0799,-0.0332,0.0029,-0.0384,0.0769,-0.0062,0.3190,0.1724,0.3892,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0784,-0.0323,0.0037,-0.0375,0.0771,-0.0048,-2.5935,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
23,0.0,1.1504,-0.0206,False,False,False,-0.4551,4.7501,-0.2261,-1.2904,-0.1056,1.4751,0.1518,-0.0626,0.0054,-0.0730,0.1461,-0.0119,0.2990,0.1724,0.3892,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0090,0.0545,0.0504,0.0569,-0.0272,-0.0557,-0.3046,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
24,0.0,1.1501,-0.0026,False,False,False,-0.4552,4.7506,-0.2256,-1.2898,-0.1059,1.4745,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3306,0.1705,0.3886,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0459,0.0278,-0.0375,-0.0297,-0.0020,0.0635,3.0775,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
25,0.0,1.1511,-0.0112,False,False,False,-0.4554,4.7503,-0.2262,-1.2903,-0.1056,1.4746,0.0254,-0.0633,-0.0146,-0.0178,0.0352,-0.0545,0.3899,0.1723,0.3910,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0249,-0.0630,-0.0149,-0.0181,0.0352,-0.0538,2.2093,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
26,0.0,1.1511,-0.0116,False,False,False,-0.4554,4.7503,-0.2262,-1.2903,-0.1056,1.4746,0.0254,-0.0633,-0.0146,-0.0178,0.0352,-0.0545,0.3899,0.1723,0.3910,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0481,0.0059,-0.0326,0.0665,-0.0451,-0.0685,0.7245,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
27,0.0,1.1511,-0.0168,False,False,False,-0.4544,4.7495,-0.2257,-1.2906,-0.1053,1.4741,0.0495,0.0779,0.0778,0.0053,-0.0381,0.0534,0.4495,0.1723,0.3910,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0500,0.0743,0.0775,0.0050,-0.0374,0.0523,0.1782,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
28,0.0,1.1518,-0.0303,False,False,False,-0.4526,4.7491,-0.2234,-1.2922,-0.1074,1.4733,0.0572,-0.1509,0.0531,-0.1140,-0.0904,-0.1179,0.4197,0.1744,0.3919,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0311,-0.0756,0.0294,-0.0599,-0.0483,-0.0610,-0.9812,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
29,0.0,1.1511,-0.0207,False,False,False,-0.4525,4.7461,-0.2220,-1.2930,-0.1094,1.4721,-0.0795,-0.0398,0.0590,0.0776,-0.0671,0.0461,0.3854,0.1703,0.3916,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0787,-0.0469,0.0597,0.0759,-0.0684,0.0444,-0.7778,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
30,0.0,1.1511,-0.0185,False,False,False,-0.4525,4.7461,-0.2220,-1.2930,-0.1094,1.4721,-0.0795,-0.0398,0.0590,0.0776,-0.0671,0.0461,0.3854,0.1703,0.3916,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0647,-0.0589,0.0520,0.0722,-0.0425,0.0019,-1.8776,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
31,0.0,1.1511,-0.0172,False,False,False,-0.4544,4.7450,-0.2214,-1.2922,-0.1100,1.4722,-0.0333,-0.0326,-0.0530,-0.0594,0.0607,-0.0780,0.3370,0.1703,0.3916,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0349,-0.0334,-0.0519,-0.0580,0.0594,-0.0771,-2.9533,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
32,0.0,1.1511,-0.0170,False,False,False,-0.4544,4.7450,-0.2214,-1.2922,-0.1100,1.4722,-0.0333,-0.0326,-0.0530,-0.0594,0.0607,-0.0780,0.3370,0.1703,0.3916,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0095,0.0431,0.0443,-0.0600,0.0022,-0.0330,-2.9121,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
33,0.0,1.1505,-0.0048,False,False,False,-0.4547,4.7441,-0.2226,-1.2938,-0.1089,1.4707,0.0315,-0.0226,-0.0163,-0.0500,0.0003,-0.0078,0.3566,0.1686,0.3907,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0309,-0.0242,-0.0173,-0.0511,0.0015,-0.0093,1.8178,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
34,0.0,1.1505,-0.0125,False,False,False,-0.4541,4.7436,-0.2229,-1.2947,-0.1089,1.4705,0.0599,-0.0440,-0.0310,-0.0950,0.0006,-0.0149,0.3763,0.1686,0.3907,1.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0636,0.0712,-0.0192,-0.0320,0.0064,0.0371,-1.6335,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
35,0.0,1.1513,-0.0106,False,False,False,-0.4538,4.7432,-0.2229,-1.2952,-0.1091,1.4710,0.0271,-0.0373,-0.0030,-0.0434,-0.0258,0.0503,0.4000,0.1680,0.3933,1.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0271,-0.0374,-0.0030,-0.0434,-0.0258,0.0503,-2.2370,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
36,0.0,1.1513,-0.0106,False,False,False,-0.4533,4.7421,-0.2230,-1.2960,-0.1088,1.4726,0.0028,-0.0361,0.0025,0.0038,0.0788,0.0672,0.3731,0.1680,0.3933,1.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0033,-0.0374,0.0025,0.0030,0.0783,0.0681,-0.4434,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
37,0.0,1.1508,-0.0111,False,False,False,-0.4535,4.7414,-0.2231,-1.2967,-0.1068,1.4733,-0.0285,0.0055,-0.0174,-0.0768,0.0480,-0.0629,0.3301,0.1649,0.3930,1.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0285,0.0044,-0.0174,-0.0768,0.0495,-0.0616,-3.0853,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
38,0.0,1.1508,-0.0115,False,False,False,-0.4541,4.7415,-0.2234,-1.2981,-0.1059,1.4721,-0.0542,0.0100,-0.0332,-0.1460,0.0911,-0.1195,0.3101,0.1649,0.3930,1.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0412,0.0352,0.0011,-0.0102,0.0089,-0.0753,2.3999,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
39,0.0,1.1508,-0.0214,False,False,False,-0.4541,4.7415,-0.2234,-1.2981,-0.1059,1.4721,-0.0542,0.0100,-0.0332,-0.1460,0.0911,-0.1195,0.3101,0.1649,0.3930,1.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0136,0.0437,0.0211,-0.0513,0.0552,-0.0458,2.2506,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
40,0.0,1.1509,-0.0312,False,False,False,-0.4500,4.7422,-0.2267,-1.2965,-0.1102,1.4762,0.1982,0.0343,-0.1603,0.0783,-0.2078,0.1968,0.3352,0.1643,0.3932,1.0691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0731,0.0127,-0.0591,0.0289,-0.0767,0.0726,-0.8817,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
41,0.0,1.1509,-0.0573,False,False,False,-0.4475,4.7426,-0.2288,-1.2955,-0.1129,1.4787,0.2515,0.0435,-0.2034,0.0993,-0.2637,0.2497,0.3305,0.1643,0.3932,1.0691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0736,0.0587,0.0711,0.0127,0.0785,0.0292,1.5316,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
42,0.0,1.1507,-0.0140,False,False,False,-0.4481,4.7429,-0.2295,-1.2960,-0.1127,1.4780,-0.0670,0.0265,-0.0730,-0.0464,0.0218,-0.0712,0.3905,0.1629,0.3944,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0670,0.0264,-0.0730,-0.0464,0.0218,-0.0712,-0.9163,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
43,0.0,1.1507,-0.0263,False,False,False,-0.4494,4.7434,-0.2309,-1.2969,-0.1122,1.4766,-0.1273,0.0503,-0.1388,-0.0882,0.0414,-0.1354,0.4105,0.1629,0.3944,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0355,-0.0611,0.0567,-0.0716,0.0015,0.0077,-2.2691,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
44,0.0,1.1507,-0.0024,False,False,False,-0.4494,4.7434,-0.2309,-1.2969,-0.1122,1.4766,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3905,0.1629,0.3944,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0301,-0.0474,0.0533,-0.0340,0.0755,-0.0323,-0.3509,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
45,0.0,1.1510,-0.0230,False,False,False,-0.4511,4.7443,-0.2297,-1.2958,-0.1106,1.4756,-0.1285,0.1003,0.0407,0.0931,0.0607,-0.0466,0.3270,0.1629,0.3951,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,-0.0673,0.0521,0.0219,0.0486,0.0327,-0.0249,-2.6793,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
46,0.0,1.1510,-0.0345,False,False,False,-0.4529,4.7457,-0.2292,-1.2944,-0.1097,1.4749,-0.1832,0.1432,0.0580,0.1327,0.0866,-0.0665,0.3070,0.1629,0.3951,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0256,-0.0144,-0.0580,0.0571,-0.0328,-0.0160,0.4007,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
47,0.0,1.1502,-0.0096,False,False,False,-0.4526,4.7460,-0.2298,-1.2939,-0.1100,1.4747,0.0274,-0.0209,-0.0586,0.0558,-0.0336,-0.0153,0.3343,0.1662,0.3912,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0265,-0.0533,0.0325,0.0725,-0.0253,-0.0722,-1.6768,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
48,0.0,1.1502,-0.0020,False,False,False,-0.4526,4.7460,-0.2298,-1.2939,-0.1100,1.4747,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3196,0.1662,0.3912,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0195,0.0404,-0.0416,-0.0209,0.0717,0.0603,-0.2414,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
49,0.0,1.1502,-0.0028,False,False,False,-0.4526,4.7460,-0.2298,-1.2939,-0.1100,1.4747,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3445,0.1662,0.3912,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0725,-0.0728,-0.0459,0.0188,0.0144,0.0142,1.4175,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
50,0.0,1.1507,-0.0271,False,False,False,-0.4501,4.7454,-0.2293,-1.2958,-0.1113,1.4727,0.1163,0.0085,0.0596,-0.1370,-0.0955,-0.1452,0.4238,0.1656,0.3931,1.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0620,0.0033,0.0309,-0.0719,-0.0501,-0.0763,2.9501,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,0.8432
51,0.0,1.1517,-0.0174,False,False,False,-0.4479,4.7459,-0.2282,-1.2970,-0.1125,1.4713,0.0565,0.0367,0.0251,0.0720,0.0231,0.0692,0.4582,0.1669,0.3951,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0582,0.0368,0.0260,0.0700,0.0217,0.0672,0.8939,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
52,0.0,1.1517,-0.0265,False,False,False,-0.4468,4.7466,-0.2277,-1.2957,-0.1120,1.4726,0.1074,0.0698,0.0477,0.1367,0.0439,0.1315,0.4638,0.1669,0.3951,1.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0241,-0.0593,-0.0638,-0.0630,-0.0262,-0.0765,-2.4107,grasp,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,0.8432
