Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
14,0.0,0.8027,-0.0107,False,False,False,-0.4473,5.1492,0.2840,-1.5111,-0.7872,1.3123,0.0337,0.0791,0.0119,-0.0275,0.0145,0.0499,0.4717,0.7417,0.0240,0.7651,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0326,0.0773,0.0121,-0.0262,0.0159,0.0487,1.4066,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
15,0.0,0.8027,-0.0122,False,False,False,-0.4467,5.1507,0.2843,-1.5116,-0.7869,1.3133,0.0641,0.1500,0.0227,-0.0523,0.0275,0.0947,0.4824,0.7422,0.0246,0.7648,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0637,0.0797,-0.0620,-0.0307,-0.0656,0.0039,1.7680,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
16,0.0,0.8027,-0.0073,False,False,False,-0.4468,5.1512,0.2844,-1.5114,-0.7875,1.3130,-0.0095,0.0140,0.0152,0.0251,-0.0608,-0.0334,0.5031,0.7422,0.0246,0.7648,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0095,0.0143,0.0152,0.0251,-0.0608,-0.0334,1.0229,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
17,0.0,0.8001,-0.0113,False,False,False,-0.4468,5.1519,0.2843,-1.5114,-0.7891,1.3126,0.0140,0.0405,-0.0425,-0.0562,-0.0502,0.0278,0.4916,0.7442,0.0242,0.7624,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0138,0.0409,-0.0422,-0.0557,-0.0513,0.0272,0.2455,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
18,0.0,0.7995,-0.0140,False,False,False,-0.4459,5.1528,0.2842,-1.5119,-0.7909,1.3135,0.0659,0.0145,0.0705,0.0607,-0.0758,0.0341,0.4876,0.7446,0.0239,0.7618,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0662,0.0154,0.0697,0.0597,-0.0767,0.0346,0.7550,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
19,0.0,0.7995,-0.0267,False,False,False,-0.4424,5.1541,0.2847,-1.5122,-0.7937,1.3161,0.1472,0.0622,-0.0537,-0.0948,-0.0886,0.1309,0.4567,0.7446,0.0239,0.7618,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0788,0.0334,-0.0269,-0.0487,-0.0481,0.0695,-0.2261,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
20,0.0,0.7995,-0.0133,False,False,False,-0.4406,5.1544,0.2843,-1.5143,-0.7947,1.3174,-0.0406,-0.0668,0.0427,-0.0713,0.0258,-0.0554,0.4855,0.7446,0.0239,0.7618,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0377,-0.0658,0.0419,-0.0727,0.0245,-0.0535,1.9242,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
21,0.0,0.7992,-0.0118,False,False,False,-0.4407,5.1537,0.2850,-1.5149,-0.7944,1.3162,0.0644,0.0663,-0.0148,0.0723,-0.0189,-0.0156,0.4786,0.7452,0.0261,0.7607,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0637,0.0645,-0.0139,0.0709,-0.0184,-0.0167,-0.1473,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
22,0.0,0.7996,-0.0134,False,False,False,-0.4407,5.1537,0.2850,-1.5149,-0.7944,1.3162,0.0644,0.0663,-0.0148,0.0723,-0.0189,-0.0156,0.4786,0.7454,0.0264,0.7611,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0301,0.0010,0.0639,0.0742,-0.0407,0.0665,0.5624,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
23,0.0,0.7996,-0.0128,False,False,False,-0.4389,5.1554,0.2842,-1.5138,-0.7939,1.3151,0.0576,0.0249,-0.0518,-0.0249,0.0779,-0.0779,0.5089,0.7454,0.0264,0.7611,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0589,0.0277,-0.0520,-0.0235,0.0775,-0.0782,2.6397,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
24,0.0,0.7997,-0.0247,False,False,False,-0.4395,5.1552,0.2817,-1.5147,-0.7911,1.3122,-0.1105,-0.0467,-0.0991,-0.0286,0.0922,-0.0984,0.4845,0.7465,0.0290,0.7603,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0570,-0.0240,-0.0531,-0.0155,0.0500,-0.0532,-0.2747,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
25,0.0,0.8026,-0.0227,False,False,False,-0.4418,5.1538,0.2799,-1.5157,-0.7904,1.3113,-0.0673,-0.0642,-0.0438,-0.0637,-0.0709,0.0559,0.5053,0.7448,0.0273,0.7639,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0693,-0.0658,-0.0452,-0.0641,-0.0695,0.0545,1.9225,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
26,0.0,0.8026,-0.0157,False,False,False,-0.4438,5.1526,0.2790,-1.5164,-0.7911,1.3130,-0.0766,0.0171,-0.0060,0.0581,0.0690,0.0615,0.4796,0.7448,0.0273,0.7639,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0780,0.0141,-0.0068,0.0569,0.0677,0.0626,-2.4004,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
27,0.0,0.8026,-0.0146,False,False,False,-0.4452,5.1518,0.2802,-1.5159,-0.7892,1.3136,0.0083,-0.0727,0.0848,-0.0396,0.0363,-0.0391,0.4160,0.7448,0.0273,0.7639,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0027,-0.0379,0.0445,-0.0197,0.0204,-0.0194,2.7550,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
28,0.0,0.8034,-0.0131,False,False,False,-0.4451,5.1504,0.2811,-1.5172,-0.7890,1.3138,-0.0036,-0.0429,-0.0275,-0.0792,-0.0246,0.0801,0.4373,0.7430,0.0245,0.7657,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0034,-0.0441,-0.0263,-0.0798,-0.0241,0.0795,0.3372,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
29,0.0,0.8049,-0.0172,False,False,False,-0.4451,5.1504,0.2811,-1.5172,-0.7890,1.3138,-0.0036,-0.0429,-0.0275,-0.0792,-0.0246,0.0801,0.4373,0.7421,0.0252,0.7669,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0049,-0.0301,-0.0157,0.0680,0.0696,0.0353,1.5207,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
30,0.0,0.8049,-0.0113,False,False,False,-0.4452,5.1501,0.2812,-1.5185,-0.7895,1.3150,-0.0045,0.0668,0.0650,0.0207,-0.0036,-0.0361,0.4527,0.7421,0.0252,0.7669,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0046,0.0650,0.0645,0.0192,-0.0041,-0.0346,0.9127,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
31,0.0,0.8027,-0.0204,False,False,False,-0.4439,5.1510,0.2840,-1.5175,-0.7889,1.3162,0.0950,-0.0523,0.1005,0.0417,0.0441,0.1220,0.5183,0.7440,0.0248,0.7649,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0499,-0.0238,0.0541,0.0224,0.0231,0.0635,2.2875,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
32,0.0,0.8026,-0.0111,False,False,False,-0.4426,5.1506,0.2854,-1.5177,-0.7882,1.3186,-0.0175,0.0231,-0.0025,-0.0805,0.0026,0.0711,0.5751,0.7450,0.0279,0.7636,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0156,0.0224,-0.0011,-0.0799,0.0032,0.0728,2.7540,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
33,0.0,0.8026,-0.0195,False,False,False,-0.4435,5.1517,0.2859,-1.5198,-0.7888,1.3207,-0.0514,0.0762,0.0594,-0.0558,-0.0672,0.0721,0.5527,0.7450,0.0279,0.7636,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0517,0.0768,0.0594,-0.0573,-0.0672,0.0735,-2.7999,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
34,0.0,0.8026,-0.0017,False,False,False,-0.4445,5.1538,0.2871,-1.5208,-0.7901,1.3220,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5133,0.7450,0.0279,0.7636,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0732,0.0381,-0.0235,-0.0078,0.0441,-0.0452,1.0348,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
35,0.0,0.7994,0.0018,False,False,False,-0.4437,5.1541,0.2868,-1.5209,-0.7897,1.3216,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4812,0.7467,0.0246,0.7616,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0309,0.0447,0.0296,-0.0607,0.0539,0.0266,-0.1998,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
36,0.0,0.8006,-0.0139,False,False,False,-0.4438,5.1544,0.2864,-1.5215,-0.7885,1.3215,-0.0417,-0.0164,-0.0755,-0.0028,0.0659,-0.0382,0.4305,0.7454,0.0246,0.7629,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0414,-0.0158,-0.0752,-0.0034,0.0665,-0.0379,-2.4380,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
37,0.0,0.8006,-0.0115,False,False,False,-0.4453,5.1543,0.2846,-1.5218,-0.7878,1.3208,-0.0687,0.0303,-0.0368,-0.0193,-0.0584,0.0064,0.4426,0.7454,0.0246,0.7629,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0695,0.0296,-0.0382,-0.0194,-0.0571,0.0057,2.9989,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
38,0.0,0.8006,-0.0141,False,False,False,-0.4460,5.1544,0.2840,-1.5227,-0.7883,1.3208,0.0665,-0.0550,0.0127,-0.0568,0.0625,-0.0135,0.4226,0.7454,0.0246,0.7629,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0647,-0.0543,0.0120,-0.0572,0.0614,-0.0134,-2.5953,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
39,0.0,0.8006,-0.0333,False,False,False,-0.4462,5.1513,0.2855,-1.5256,-0.7852,1.3217,-0.1005,-0.1360,0.0835,-0.1156,0.1256,0.0744,0.4511,0.7456,0.0226,0.7636,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0514,-0.0730,0.0442,-0.0619,0.0673,0.0389,1.4966,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
40,0.0,0.8041,-0.0150,False,False,False,-0.4469,5.1490,0.2864,-1.5278,-0.7838,1.3226,0.0756,-0.0246,-0.0343,-0.0559,-0.0460,-0.0177,0.4912,0.7441,0.0246,0.7665,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0740,-0.0281,-0.0331,-0.0575,-0.0442,-0.0167,1.5911,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
41,0.0,0.8041,-0.0109,False,False,False,-0.4469,5.1490,0.2864,-1.5278,-0.7838,1.3226,0.0756,-0.0246,-0.0343,-0.0559,-0.0460,-0.0177,0.4912,0.7441,0.0246,0.7665,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0161,-0.0359,-0.0002,-0.0400,0.0468,-0.0216,-1.0986,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
42,0.0,0.8068,-0.0144,False,False,False,-0.4461,5.1485,0.2852,-1.5292,-0.7844,1.3229,-0.0675,0.0035,-0.0492,-0.0328,0.0264,0.0642,0.4630,0.7434,0.0262,0.7687,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0655,0.0024,-0.0498,-0.0339,0.0255,0.0638,-2.6132,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
43,0.0,0.8093,-0.0146,False,False,False,-0.4471,5.1478,0.2836,-1.5294,-0.7830,1.3253,0.0218,-0.0469,-0.0418,0.0259,0.0627,0.0800,0.3833,0.7406,0.0247,0.7717,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0101,-0.0246,-0.0229,0.0130,0.0335,0.0433,-0.3925,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
44,0.0,0.8093,-0.0137,False,False,False,-0.4468,5.1473,0.2823,-1.5296,-0.7828,1.3271,-0.0048,0.0178,-0.0761,-0.0597,-0.0715,0.0628,0.3576,0.7406,0.0247,0.7717,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0045,0.0164,-0.0767,-0.0593,-0.0706,0.0639,-0.4813,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
45,0.0,0.8093,-0.0109,False,False,False,-0.4471,5.1472,0.2814,-1.5311,-0.7840,1.3278,-0.0224,-0.0360,0.0535,-0.0306,0.0172,-0.0442,0.3754,0.7406,0.0247,0.7717,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0225,-0.0356,0.0520,-0.0317,0.0159,-0.0430,0.4655,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
46,0.0,0.8111,-0.0140,False,False,False,-0.4483,5.1461,0.2823,-1.5312,-0.7844,1.3269,-0.0726,-0.0413,-0.0055,0.0423,-0.0701,-0.0055,0.3498,0.7396,0.0246,0.7736,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0731,-0.0420,-0.0045,0.0417,-0.0698,-0.0063,-1.5309,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
47,0.0,0.8111,-0.0221,False,False,False,-0.4497,5.1454,0.2822,-1.5304,-0.7857,1.3268,-0.1380,-0.0786,-0.0104,0.0804,-0.1333,-0.0104,0.3353,0.7396,0.0246,0.7736,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0341,0.0434,0.0014,-0.0432,0.0773,0.0121,0.2706,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
48,0.0,0.8113,-0.0109,False,False,False,-0.4494,5.1452,0.2818,-1.5303,-0.7850,1.3270,0.0241,-0.0115,-0.0398,0.0094,0.0680,0.0156,0.3853,0.7380,0.0222,0.7746,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0240,-0.0115,-0.0398,0.0094,0.0680,0.0156,2.9450,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
49,0.0,0.8118,-0.0117,False,False,False,-0.4492,5.1453,0.2812,-1.5300,-0.7832,1.3266,-0.0247,0.0348,0.0090,0.0116,0.0487,-0.0692,0.4174,0.7393,0.0244,0.7744,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0243,0.0343,0.0082,0.0118,0.0500,-0.0689,0.5452,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
50,0.0,0.8118,-0.0135,False,False,False,-0.4502,5.1456,0.2808,-1.5302,-0.7822,1.3261,-0.0501,-0.0516,-0.0560,-0.0433,0.0080,0.0793,0.4012,0.7393,0.0244,0.7744,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0506,-0.0501,-0.0558,-0.0430,0.0089,0.0780,-0.7070,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
51,0.0,0.8129,-0.0302,False,False,False,-0.4511,5.1447,0.2797,-1.5311,-0.7821,1.3276,-0.0953,-0.0978,-0.1063,-0.0822,0.0151,0.1507,0.3921,0.7384,0.0232,0.7760,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0710,0.0023,0.0354,-0.0343,-0.0661,-0.0086,0.2056,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
52,0.0,0.8129,-0.0534,False,False,False,-0.4562,5.1410,0.2753,-1.5247,-0.7791,1.3339,-0.1917,-0.1387,-0.1667,0.2423,0.1149,0.2396,0.4202,0.7384,0.0232,0.7760,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,-0.0557,-0.0403,-0.0485,0.0704,0.0334,0.0697,0.4388,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
53,0.0,0.8146,-0.0116,False,False,False,-0.4579,5.1395,0.2735,-1.5223,-0.7777,1.3368,0.0720,0.0593,0.0209,-0.0531,0.0012,0.0040,0.4638,0.7369,0.0227,0.7779,0.8020,-0.2600,0.0167,0.8020,-0.2600,0.2367,False,0.0686,0.0534,0.0189,-0.0502,0.0026,0.0069,3.0178,grasp,0.8020,-0.2600,0.0167,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
