Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
69,0.0,0.1518,-0.0488,False,False,False,1.7888,4.7163,1.7720,-1.8792,-1.4430,0.1368,0.0687,0.1756,0.1739,0.1818,-0.1966,-0.1440,0.0422,-0.2765,0.4665,0.2487,-0.2606,0.5580,0.3687,0.0000,0.0000,0.0000,False,-0.0530,-0.0218,0.0015,-0.0698,0.0141,-0.0016,2.3001,grasp,-0.2606,0.5580,0.3687,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
70,0.0,0.1244,-0.0196,False,False,False,1.7888,4.7163,1.7720,-1.8792,-1.4430,0.1368,0.0687,0.1756,0.1739,0.1818,-0.1966,-0.1440,0.0422,-0.2765,0.4665,0.2487,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,-0.0245,-0.0225,0.0710,0.0543,0.0174,-0.0664,-2.2925,grasp,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
71,0.0,0.1352,-0.0283,False,False,False,1.7890,4.7191,1.7727,-1.8769,-1.4463,0.1329,-0.0429,0.0077,-0.1179,0.0005,-0.0567,-0.1345,0.1102,-0.2756,0.4635,0.2379,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,-0.0217,0.0088,-0.0588,0.0026,-0.0323,-0.0726,3.1291,grasp,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
72,0.0,0.1349,-0.0142,False,False,False,1.7882,4.7223,1.7691,-1.8765,-1.4473,0.1308,-0.0074,0.1484,-0.0904,0.0191,-0.0069,-0.0109,0.0900,-0.2752,0.4654,0.2371,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,-0.0033,0.0549,-0.0350,0.0070,-0.0034,-0.0059,-3.0743,grasp,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
73,0.0,0.1349,-0.0173,False,False,False,1.7881,4.7242,1.7680,-1.8763,-1.4474,0.1307,-0.0094,0.1883,-0.1147,0.0242,-0.0088,-0.0138,0.0818,-0.2752,0.4654,0.2371,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,-0.0635,-0.0280,-0.0401,-0.0698,0.0424,-0.0633,2.3463,grasp,-0.2830,0.5337,0.3532,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
74,0.0,0.1264,-0.0103,False,False,False,1.7881,4.7242,1.7680,-1.8763,-1.4474,0.1307,-0.0094,0.1883,-0.1147,0.0242,-0.0088,-0.0138,0.0818,-0.2752,0.4654,0.2371,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,0.0565,0.0617,-0.0715,-0.0435,0.0576,0.0018,-1.4306,grasp,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
75,0.0,0.1261,-0.0026,False,False,False,1.7882,4.7258,1.7666,-1.8754,-1.4469,0.1308,0.0141,-0.0833,-0.0033,0.0589,0.0552,0.0332,0.1145,-0.2752,0.4672,0.2364,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,0.0140,-0.0791,-0.0046,0.0592,0.0551,0.0331,-0.3793,grasp,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
76,0.0,0.1300,-0.0301,False,False,False,1.7880,4.7264,1.7669,-1.8721,-1.4449,0.1331,-0.0288,0.1467,0.0267,0.1435,0.0639,0.1080,0.1582,-0.2761,0.4661,0.2325,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,-0.0149,0.0752,0.0140,0.0766,0.0347,0.0575,-1.4507,grasp,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
77,0.0,0.1300,-0.0139,False,False,False,1.7880,4.7290,1.7667,-1.8695,-1.4433,0.1343,0.0401,0.0123,-0.0622,0.0478,0.0678,-0.0297,0.1512,-0.2761,0.4661,0.2325,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,0.0397,0.0182,-0.0619,0.0499,0.0687,-0.0282,-2.3788,grasp,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
78,0.0,0.1300,-0.0118,False,False,False,1.7880,4.7290,1.7667,-1.8695,-1.4433,0.1343,0.0401,0.0123,-0.0622,0.0478,0.0678,-0.0297,0.1512,-0.2761,0.4661,0.2325,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,-0.0528,0.0733,0.0054,-0.0406,0.0730,-0.0265,-1.4903,grasp,-0.2830,0.5328,0.3438,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
79,0.0,0.1294,-0.0109,False,False,False,1.7880,4.7290,1.7667,-1.8695,-1.4433,0.1343,0.0401,0.0123,-0.0622,0.0478,0.0678,-0.0297,0.1512,-0.2761,0.4661,0.2325,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0058,-0.0151,0.0793,0.0061,0.0444,0.0139,2.1213,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
80,0.0,0.1309,-0.0798,False,False,False,1.7989,4.7388,1.7723,-1.8606,-1.4478,0.1427,0.3152,0.2956,0.2125,0.2495,-0.1782,0.2788,0.2629,-0.2772,0.4655,0.2310,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0777,0.0724,0.0507,0.0618,-0.0422,0.0675,1.3621,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
81,0.0,0.1461,-0.0256,False,False,False,1.8031,4.7425,1.7751,-1.8578,-1.4501,0.1456,0.0369,-0.0600,-0.0030,-0.0044,-0.0299,-0.0360,0.3225,-0.2800,0.4592,0.2171,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0431,-0.0471,0.0032,-0.0014,-0.0320,-0.0328,-0.1187,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
82,0.0,0.1461,-0.0065,False,False,False,1.8031,4.7425,1.7751,-1.8578,-1.4501,0.1456,0.0369,-0.0600,-0.0030,-0.0044,-0.0299,-0.0360,0.3225,-0.2800,0.4592,0.2171,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0783,-0.0528,-0.0196,-0.0009,-0.0189,-0.0140,-0.8738,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
83,0.0,0.1461,-0.0092,False,False,False,1.8031,4.7425,1.7751,-1.8578,-1.4501,0.1456,0.0369,-0.0600,-0.0030,-0.0044,-0.0299,-0.0360,0.3225,-0.2800,0.4592,0.2171,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0196,0.0409,0.0694,0.0493,0.0723,0.0115,1.3672,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
84,0.0,0.1534,-0.0287,False,False,False,1.8033,4.7392,1.7762,-1.8594,-1.4522,0.1451,-0.0331,-0.1480,0.0737,-0.1011,-0.1006,0.0123,0.4025,-0.2816,0.4565,0.2102,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0167,-0.0791,0.0388,-0.0533,-0.0535,0.0058,-2.3581,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
85,0.0,0.1542,-0.0450,False,False,False,1.7987,4.7391,1.7829,-1.8579,-1.4502,0.1400,-0.1566,0.0798,0.2149,0.1125,0.1291,-0.1988,0.4851,-0.2804,0.4566,0.2092,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0460,0.0209,0.0635,0.0313,0.0361,-0.0576,2.0480,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
86,0.0,0.1542,-0.0452,False,False,False,1.7987,4.7391,1.7829,-1.8579,-1.4502,0.1400,-0.1566,0.0798,0.2149,0.1125,0.1291,-0.1988,0.4851,-0.2804,0.4566,0.2092,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0521,-0.0704,0.0080,0.0707,0.0591,-0.0395,2.8374,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
87,0.0,0.1542,-0.0435,False,False,False,1.7987,4.7391,1.7829,-1.8579,-1.4502,0.1400,-0.1566,0.0798,0.2149,0.1125,0.1291,-0.1988,0.4851,-0.2804,0.4566,0.2092,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0405,0.0456,-0.0070,-0.0276,-0.0592,0.0186,2.6546,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
88,0.0,0.1617,-0.0194,False,False,False,1.7963,4.7404,1.7850,-1.8563,-1.4480,0.1376,-0.0542,0.0091,-0.0609,0.0242,0.0705,-0.0093,0.4627,-0.2784,0.4541,0.2022,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0563,0.0127,-0.0571,0.0255,0.0721,-0.0116,-1.2394,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
89,0.0,0.1604,-0.0683,False,False,False,1.8024,4.7486,1.7744,-1.8605,-1.4385,0.1450,0.2211,0.2495,-0.2943,-0.1454,0.2541,0.2375,0.5627,-0.2799,0.4554,0.2028,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0530,0.0611,-0.0730,-0.0351,0.0634,0.0578,2.6239,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
90,0.0,0.1604,-0.0685,False,False,False,1.8024,4.7486,1.7744,-1.8605,-1.4385,0.1450,0.2211,0.2495,-0.2943,-0.1454,0.2541,0.2375,0.5627,-0.2799,0.4554,0.2028,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0525,0.0454,-0.0347,0.0554,0.0325,0.0434,-1.5357,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
91,0.0,0.1604,-0.0702,False,False,False,1.8024,4.7486,1.7744,-1.8605,-1.4385,0.1450,0.2211,0.2495,-0.2943,-0.1454,0.2541,0.2375,0.5627,-0.2799,0.4554,0.2028,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0379,0.0239,0.0311,0.0221,0.0320,-0.0186,0.0581,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
92,0.0,0.1587,-0.0140,False,False,False,1.8050,4.7508,1.7707,-1.8615,-1.4363,0.1481,0.0077,-0.0773,-0.0291,0.0704,-0.0748,0.0356,0.5537,-0.2878,0.4584,0.2033,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0107,-0.0737,-0.0325,0.0687,-0.0719,0.0383,0.1590,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
93,0.0,0.1598,-0.0503,False,False,False,1.8006,4.7555,1.7761,-1.8541,-1.4343,0.1558,-0.1733,0.2388,0.2251,0.2285,0.1332,0.2690,0.5683,-0.2866,0.4573,0.2026,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0502,0.0677,0.0649,0.0678,0.0373,0.0789,1.6383,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
94,0.0,0.1598,-0.0745,False,False,False,1.7986,4.7583,1.7788,-1.8514,-1.4327,0.1590,-0.2064,0.2840,0.2681,0.2721,0.1587,0.3204,0.5723,-0.2866,0.4573,0.2026,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0338,-0.0243,-0.0617,0.0776,-0.0306,-0.0776,2.9982,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0100,1.3881
95,0.0,0.1598,-0.0761,False,False,False,1.7986,4.7583,1.7788,-1.8514,-1.4327,0.1590,-0.2064,0.2840,0.2681,0.2721,0.1587,0.3204,0.5723,-0.2866,0.4573,0.2026,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0009,-0.0696,-0.0050,0.0480,-0.0109,-0.0354,1.4113,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
96,0.0,0.1690,-0.0221,False,False,False,1.7992,4.7592,1.7781,-1.8513,-1.4332,0.1590,0.0748,-0.0414,-0.0795,0.0117,-0.0493,-0.0071,0.6323,-0.2844,0.4542,0.1937,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0747,-0.0402,-0.0794,0.0117,-0.0493,-0.0071,-1.3574,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
97,0.0,0.1689,-0.0317,False,False,False,1.8018,4.7569,1.7785,-1.8488,-1.4332,0.1575,0.0725,-0.0951,0.1251,0.1510,0.0560,-0.0843,0.6525,-0.2856,0.4526,0.1947,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0396,-0.0512,0.0643,0.0797,0.0285,-0.0445,1.9431,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
98,0.0,0.1689,-0.0123,False,False,False,1.8035,4.7558,1.7799,-1.8463,-1.4329,0.1568,0.0650,0.0257,-0.0409,0.0291,-0.0434,0.0459,0.6120,-0.2856,0.4526,0.1947,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,0.0664,0.0243,-0.0391,0.0312,-0.0426,0.0447,-2.6612,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
99,0.0,0.1689,-0.0110,False,False,False,1.8035,4.7558,1.7799,-1.8463,-1.4329,0.1568,0.0650,0.0257,-0.0409,0.0291,-0.0434,0.0459,0.6120,-0.2856,0.4526,0.1947,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0729,0.0059,-0.0090,0.0770,-0.0562,-0.0356,-1.8038,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
100,0.0,0.1695,-0.0032,False,False,False,1.8047,4.7563,1.7791,-1.8458,-1.4337,0.1577,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5720,-0.2865,0.4507,0.1951,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0632,0.0350,0.0416,0.0317,0.0758,0.0297,-1.6580,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
101,0.0,0.1695,-0.0250,False,False,False,1.8020,4.7573,1.7795,-1.8439,-1.4344,0.1561,-0.1376,0.0430,-0.0062,0.1048,-0.0938,-0.1238,0.4920,-0.2865,0.4507,0.1951,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,-0.0731,0.0230,-0.0029,0.0555,-0.0486,-0.0649,-2.6333,grasp,-0.2826,0.5307,0.3445,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0100,1.3881
